RecruitID,First Name,Last Name,Weight,,,,,,,,
111370,Warren,Strunk,290,,,,,,,,
112719,Luther,Green,196,,,,,,,,
109743,Rodolfo,Lunn,224,,,,,,,,
109640,Joseph,Mctaggart,237,,,,,,,,
108693,James,Mccammon,301,,,,,,,,
108996,Douglas,Newbury,236,,,,,,,,
114443,Pedro,Duke,185,,,,,,,,
110874,Nikola,Clayton,285,,,,,,,,
112793,Joel,Stephens,297,,,,,,,,
112897,Eric,Humphrey,276,,,,,,,,
111996,Justin,White,300,,,,,,,,
108959,Patrick,Ritchey,208,,,,,,,,
111852,Daniel,Bice,295,,,,,,,,
112018,Mark,Curran,292,,,,,,,,
114586,Donald,Chambers,204,,,,,,,,
109152,James,Cross,195,,,,,,,,
110752,Thomas,Pisani,208,,,,,,,,
111498,Jeffrey,Lewis,221,,,,,,,,
109447,Clarence,Stephens,218,,,,,,,,
108526,Cuong,Hu,190,,,,,,,,
112137,John,Smith,241,,,,,,,,
110830,Julius,Easterling,234,,,,,,,,
108479,Edward,Varner,218,,,,,,,,
109715,Dung,Min,296,,,,,,,,
111325,Leonard,Griffin,196,,,,,,,,
114694,Tian,Call,285,,,,,,,,
111810,Clifford,Cargile,226,,,,,,,,
110066,Julius,Thompson,193,,,,,,,,
113501,Kevin,Mcintyre,249,,,,,,,,
113804,Gary,Reid,218,,,,,,,,
108838,Richard,Fitzpatrick,195,,,,,,,,
109411,David,Robinson,190,,,,,,,,
108495,Randy,Young,257,,,,,,,,
113934,Thomas,Kuria,216,,,,,,,,
112568,Clay,Perry,249,,,,,,,,
114554,Rafael,Morales,213,,,,,,,,
113882,George,Myrick,238,,,,,,,,
108497,Anthony,Ritchie,313,,,,,,,,
108860,Irvin,Kelly,238,,,,,,,,
112375,Michael,Westover,218,,,,,,,,
113301,William,Cheon,234,,,,,,,,
114190,Adam,Bailey,316,,,,,,,,
113485,Michael,Riebau,240,,,,,,,,
113523,Mark,Cucciniello,271,,,,,,,,
114362,Mark,Tighe,288,,,,,,,,
113159,Al,Yi,180,,,,,,,,
111738,Joseph,Grewe,189,,,,,,,,
110546,Jimmy,Nguyen,198,,,,,,,,
111138,Juan,Santana,225,,,,,,,,
111249,Manoj,Cummings,233,,,,,,,,
108605,Simon,Cano,242,,,,,,,,
109657,Edward,Williams,213,,,,,,,,
111900,Juan,Cavazos,239,,,,,,,,
109683,Alan,Marcoux,294,,,,,,,,
112208,Arthur,Pittman,220,,,,,,,,
109961,Jon,Fender,236,,,,,,,,
114941,John,Hicks,215,,,,,,,,
114801,Eric,West,312,,,,,,,,
108580,Fredy,Miranda,302,,,,,,,,
109300,Joseph,Gordon,295,,,,,,,,
114014,Manuel,Bejarano,188,,,,,,,,
112710,Albert,Avent,219,,,,,,,,
111449,Michael,Freeman,282,,,,,,,,
110959,Chris,Draper,175,,,,,,,,
113435,Jerome,Oh,286,,,,,,,,
114880,Richard,Vu,234,,,,,,,,
110587,Thomas,Succo,225,,,,,,,,
114820,Robert,Trevino,209,,,,,,,,
109170,Richard,Moyer,245,,,,,,,,
113709,Walter,Holt,238,,,,,,,,
112640,Nabil,Lederman,285,,,,,,,,
109516,Geoffrey,Gomez,197,,,,,,,,
108839,Edmund,Dahle,213,,,,,,,,
113663,Bruce,Cassidy,193,,,,,,,,
112382,John,Panger,291,,,,,,,,
110373,Raymond,Whetzel,220,,,,,,,,
113334,Ronald,Lehman,218,,,,,,,,
114663,David,Zerbe,194,,,,,,,,
110657,Andrew,Wasinger,214,,,,,,,,
109364,Gary,Wright,215,,,,,,,,
110817,Wilson,Jennings,215,,,,,,,,
111985,Jonathan,Melvin,205,,,,,,,,
111460,Ravinder,King,228,,,,,,,,
108697,Rick,Cooksey,188,,,,,,,,
110331,David,Otte,282,,,,,,,,
113695,Anthony,Foreman,204,,,,,,,,
108793,David,Seymour,230,,,,,,,,
109986,Lawrence,Dise,284,,,,,,,,
108790,William,Neugent,194,,,,,,,,
111515,Thomas,Persson,172,,,,,,,,
112826,Phillip,Pasley,183,,,,,,,,
112502,Brian,Parks,221,,,,,,,,
111719,Thomas,Novakovic,281,,,,,,,,
108861,Charles,Fukushima,203,,,,,,,,
113293,Christopher,Keller,194,,,,,,,,
109081,Robert,Olwell,231,,,,,,,,
114110,Dean,Bell,190,,,,,,,,
110583,Octavio,Schall,289,,,,,,,,
108876,Robert,Goggans,230,,,,,,,,
108748,Everardo,Aponte,227,,,,,,,,
113384,Alfred,Lilley,305,,,,,,,,
109859,Timothy,York,223,,,,,,,,
109694,Carlos,Thompson,217,,,,,,,,
110205,Carlos,Ruelas,297,,,,,,,,
109126,Kerry,Malek,280,,,,,,,,
108477,Andre,Dudley,236,,,,,,,,
113828,Alberto,Moreno,233,,,,,,,,
110557,Daniel,Daly,289,,,,,,,,
111950,Paresh,Li,180,,,,,,,,
111078,Dewayne,Caldwell,224,,,,,,,,
110308,Mike,Boozer,219,,,,,,,,
113826,Andrew,Williams,293,,,,,,,,
110793,Mohammed,Edmundson,288,,,,,,,,
109543,Piotr,Rickman,221,,,,,,,,
113674,Willis,Davidson,194,,,,,,,,
109822,Kenneth,Ness,283,,,,,,,,
109242,Jose,Sanchez,285,,,,,,,,
114608,Stephen,Miller,235,,,,,,,,
111039,Raymond,Domenico,234,,,,,,,,
114380,Lee,Howard,279,,,,,,,,
110617,Thomas,Stone,208,,,,,,,,
108619,Alvin,Crumedy,234,,,,,,,,
110873,Kin,Zhu,220,,,,,,,,
110408,Eugene,Bowen,285,,,,,,,,
113662,Justin,Studstill,178,,,,,,,,
112828,Ralph,Davis,231,,,,,,,,
112402,Julio,Scott,192,,,,,,,,
111756,Lance,Mazzarella,233,,,,,,,,
113736,Robert,Whitfield,224,,,,,,,,
110544,Joshua,Melton,297,,,,,,,,
110596,James,Race,219,,,,,,,,
113780,Wilford,Davis,294,,,,,,,,
112407,Ronald,Dietrich,232,,,,,,,,
112413,Reza,Sasso,213,,,,,,,,
110649,Skyler,Smith,232,,,,,,,,
113918,Joe,Hudson,196,,,,,,,,
111009,Edward,Bush,251,,,,,,,,
111074,Edward,Rogers,249,,,,,,,,
109592,Dennis,Knapp,292,,,,,,,,
111041,Jesus,Galindo,220,,,,,,,,
112582,Stanley,Koehler,225,,,,,,,,
113897,Jason,Rubin,212,,,,,,,,
114223,Michael,Fritz,296,,,,,,,,
114590,George,Kott,215,,,,,,,,
110335,Loan,Chong,228,,,,,,,,
112370,Nhu,Kim,244,,,,,,,,
109224,John,Baker,287,,,,,,,,
112637,Kelvin,Putra,230,,,,,,,,
109190,Robert,Granville,195,,,,,,,,
113983,Sam,Hoernig,193,,,,,,,,
110223,Randell,Main,290,,,,,,,,
110215,Peter,Hunter,240,,,,,,,,
110826,Steven,Hill,216,,,,,,,,
114177,Peter,Gill,220,,,,,,,,
112463,James,Brown,289,,,,,,,,
109695,Todd,Haywood,296,,,,,,,,
113158,Gregory,Williams,201,,,,,,,,
113619,Arthur,Dove,180,,,,,,,,
114707,Scott,Smith,209,,,,,,,,
113587,Yen,Sunny,196,,,,,,,,
112677,Donald,Tate,284,,,,,,,,
111653,Mario,Fry,194,,,,,,,,
110803,Mark,Chismar,183,,,,,,,,
114368,Christopher,Medina,183,,,,,,,,
112399,Robert,Gipson,240,,,,,,,,
114560,Michael,Lessing,183,,,,,,,,
113758,Everett,Jackson,191,,,,,,,,
112006,Wayne,Balthazar,288,,,,,,,,
109648,Thomas,Wilkinson,273,,,,,,,,
111659,Bradley,Harris,188,,,,,,,,
113428,George,Austin,203,,,,,,,,
114733,Bryan,Boyd,188,,,,,,,,
114022,Bruce,Rector,270,,,,,,,,
108673,Eddie,Hibbler,272,,,,,,,,
110469,Steven,Burke,279,,,,,,,,
113790,Ricky,Helveston,245,,,,,,,,
110115,Charles,Campbell,225,,,,,,,,
108524,Harrison,Bell,316,,,,,,,,
108705,William,Jones,273,,,,,,,,
109035,Johnny,Kang,215,,,,,,,,
112493,Thomas,Beam,280,,,,,,,,
108690,Michael,Tozer,288,,,,,,,,
109195,Jake,Kilbert,215,,,,,,,,
114239,Jeffrey,Adams,301,,,,,,,,
110135,Ajay,Chui,223,,,,,,,,
111663,Richard,Rogers,189,,,,,,,,
108659,Elpidio,White,296,,,,,,,,
112782,Mark,Baehman,290,,,,,,,,
109418,Steven,Olsen,192,,,,,,,,
113101,Clinton,Wroten,239,,,,,,,,
110903,Jeffrey,Atkinson,247,,,,,,,,
108813,Michael,Fontana,292,,,,,,,,
109094,Wei,Zhou,271,,,,,,,,
113082,Howard,Rushton,223,,,,,,,,
111774,Bryan,Drescher,215,,,,,,,,
114493,David,Orndorff,283,,,,,,,,
112456,Jason,Parker,238,,,,,,,,
109272,Walter,Summers,183,,,,,,,,
111394,Kenneth,Richards,205,,,,,,,,
114415,John,Thomas,291,,,,,,,,
109280,Adam,Arnett,299,,,,,,,,
111110,James,Mcbeath,226,,,,,,,,
113318,Troy,Love,256,,,,,,,,
109619,James,Wolf,220,,,,,,,,
112831,Joseph,Stevenson,220,,,,,,,,
114585,Frank,Wilson,246,,,,,,,,
113637,Robert,Varnado,226,,,,,,,,
112955,Daniel,Wilson,192,,,,,,,,
113479,James,Hazen,221,,,,,,,,
109791,Matthew,Wicker,212,,,,,,,,
108609,Douglas,Gross,255,,,,,,,,
110679,Tim,Gee,282,,,,,,,,
112767,Charles,Patton,280,,,,,,,,
110303,William,Elmore,230,,,,,,,,
112612,Phillip,Mathew,301,,,,,,,,
109191,Dwayne,Riley,290,,,,,,,,
114807,Dennis,Scudder,196,,,,,,,,
112356,Woodrow,Wilson,291,,,,,,,,
110420,Jamie,Hutcheson,235,,,,,,,,
110594,Anthony,Wooley,208,,,,,,,,
114839,Dan,Sims,174,,,,,,,,
111952,Darren,Anding,184,,,,,,,,
109739,Michael,Mortel,299,,,,,,,,
113185,Timothy,Stein,292,,,,,,,,
108738,Jerome,Shabazz,228,,,,,,,,
110486,James,Paterson,210,,,,,,,,
112396,Jerome,Bey,217,,,,,,,,
108987,Jonathan,Kirkpatrick,282,,,,,,,,
110711,Steven,Quinn,278,,,,,,,,
109915,Michael,Wright,274,,,,,,,,
113425,Charles,Johnson,216,,,,,,,,
113381,Michael,Tringali,200,,,,,,,,
113942,Arthur,Martin,289,,,,,,,,
108545,Melvin,York,197,,,,,,,,
114546,Paul,Courtney,269,,,,,,,,
113516,Jorge,Alvarez,217,,,,,,,,
111051,Stanton,Miles,179,,,,,,,,
112888,David,Yun,173,,,,,,,,
110801,Peter,Hurtado,227,,,,,,,,
108546,Juan,Hugues,242,,,,,,,,
113762,James,Taylor,203,,,,,,,,
110146,James,Hunter,236,,,,,,,,
114469,Gary,Wysocki,227,,,,,,,,
114653,Felix,Thao,291,,,,,,,,
110641,Troy,Jones,223,,,,,,,,
109518,Taylor,Lowther,172,,,,,,,,
110067,Jorge,Aranda,227,,,,,,,,
113347,Nathan,Frankenfield,288,,,,,,,,
114552,Louis,Moreland,221,,,,,,,,
114717,Steven,Maroney,230,,,,,,,,
109704,Anthony,Evans,237,,,,,,,,
111341,Anthony,Whitney,243,,,,,,,,
114508,Daniel,Denney,225,,,,,,,,
109600,Jason,Reeves,236,,,,,,,,
111339,John,Reimann,211,,,,,,,,
109062,Kevin,Purvis,283,,,,,,,,
111624,Luis,Huicochea,294,,,,,,,,
111873,Harry,Obi,271,,,,,,,,
109591,Kevin,Williams,227,,,,,,,,
114811,Perry,Rucker,234,,,,,,,,
110523,Vincent,Voulgaris,287,,,,,,,,
113063,Seth,Bruno,194,,,,,,,,
112206,Christopher,Weaver,253,,,,,,,,
114748,Mark,Wurts,285,,,,,,,,
108848,Jose,Clarkson,230,,,,,,,,
109672,Robert,Wagstaff,243,,,,,,,,
112459,Bahram,Nam,213,,,,,,,,
110732,Brian,Romano,204,,,,,,,,
110241,Neil,Clifton,176,,,,,,,,
114496,Frank,Strommen,218,,,,,,,,
113522,Steve,Cox,279,,,,,,,,
109130,Norman,Newhouse,222,,,,,,,,
114720,Philip,Dasalla,311,,,,,,,,
111217,Jae,Vu,289,,,,,,,,
114907,Michael,Dunlavy,245,,,,,,,,
111053,Daniel,Saeed,250,,,,,,,,
110338,Jose,Alvarez,230,,,,,,,,
109769,Gregory,Bruton,283,,,,,,,,
114533,Chauncey,Carlton,187,,,,,,,,
111915,William,Diggs,218,,,,,,,,
112410,Shawn,Purgason,295,,,,,,,,
114565,Zachary,Dolin,221,,,,,,,,
114830,Christopher,Rayner,232,,,,,,,,
113870,Daniel,Bradley,289,,,,,,,,
108875,Stuart,Mccrory,231,,,,,,,,
114008,Richard,Cahill,289,,,,,,,,
108563,Grant,Martin,201,,,,,,,,
108955,Steven,Lohman,281,,,,,,,,
112313,Joe,Garver,195,,,,,,,,
112069,John,Razavi,288,,,,,,,,
112423,Stuart,Rhodes,269,,,,,,,,
109439,Francis,Reyes,297,,,,,,,,
112484,Dan,Kahle,236,,,,,,,,
110941,Pedro,Luo,289,,,,,,,,
109020,Ganesh,Lee,279,,,,,,,,
109189,Peter,Brunt,240,,,,,,,,
109211,Lester,Wilson,286,,,,,,,,
110949,William,Carroll,225,,,,,,,,
114848,Bruce,Mansel,293,,,,,,,,
114118,Donald,Slaton,294,,,,,,,,
113717,William,Popko,297,,,,,,,,
109637,Timothy,Desjardins,193,,,,,,,,
110049,Lee,Short,191,,,,,,,,
113532,Pedro,Sanders,220,,,,,,,,
112033,Elbert,Mcdonald,216,,,,,,,,
112700,Charles,Staton,279,,,,,,,,
114021,Donald,Glaze,287,,,,,,,,
110930,Henry,Bohn,295,,,,,,,,
111201,John,Felten,187,,,,,,,,
114055,Clint,Mcneal,248,,,,,,,,
110514,Walter,Brown,204,,,,,,,,
111404,Dong,Sayani,193,,,,,,,,
110567,Francisco,Andrade,208,,,,,,,,
110597,Imran,Myers,294,,,,,,,,
113000,Hanh,Yang,232,,,,,,,,
114481,Joshua,Rutledge,193,,,,,,,,
112685,William,Snow,215,,,,,,,,
113261,Jonathan,Gumke,192,,,,,,,,
113229,Ellis,Sanks,215,,,,,,,,
110821,Richard,Hilton,278,,,,,,,,
112981,James,Mccumber,226,,,,,,,,
110294,Andrew,Lappin,220,,,,,,,,
112802,George,Holloway,202,,,,,,,,
112705,Rogelio,Salinas,211,,,,,,,,
110405,David,Lee,297,,,,,,,,
114680,Sean,Delaurier,204,,,,,,,,
109767,Jing,Cao,211,,,,,,,,
112947,Kenneth,Johnson,286,,,,,,,,
113825,Cesar,Delaossa,198,,,,,,,,
113676,Gregory,Bates,205,,,,,,,,
113643,Sheldon,Garris,222,,,,,,,,
109946,David,Marucut,218,,,,,,,,
108795,John,Sewell,209,,,,,,,,
111045,Lawrence,Rodriguez,206,,,,,,,,
113563,Edward,Geurkink,210,,,,,,,,
114635,Tao,Zheng,289,,,,,,,,
112956,Daryl,Arms,229,,,,,,,,
110728,Lester,Richard,210,,,,,,,,
113144,Christopher,Johnson,230,,,,,,,,
108797,Frederick,Williamsbrown,184,,,,,,,,
109277,Carlos,Vasquez,215,,,,,,,,
112027,Ralph,Keck,220,,,,,,,,
114832,Marion,Markham,270,,,,,,,,
113361,David,Kilby,205,,,,,,,,
114153,Antonio,Pagoada,289,,,,,,,,
110609,Ting,Premo,220,,,,,,,,
110992,Mauricio,Lopez,234,,,,,,,,
110721,Robert,Johnson,235,,,,,,,,
109056,Bryan,Chen,312,,,,,,,,
110011,William,Bohn,229,,,,,,,,
109840,Glenn,Bowman,190,,,,,,,,
113618,Robert,Peterson,274,,,,,,,,
113491,Ajit,Him,224,,,,,,,,
111218,Jonathan,Bilyeu,232,,,,,,,,
113971,Luis,Fulghum,269,,,,,,,,
110631,Harold,Forman,221,,,,,,,,
109645,Mark,Hall,244,,,,,,,,
112242,Juan,Rivera,215,,,,,,,,
109866,Tobin,Gordon,222,,,,,,,,
114808,Damon,Edwards,220,,,,,,,,
113859,Howard,Firth,298,,,,,,,,
112213,Billy,Mcclintock,291,,,,,,,,
109307,Andrew,Kitzman,232,,,,,,,,
113629,Daniel,Walsh,295,,,,,,,,
114096,Brian,Schwendeman,217,,,,,,,,
112009,Lakshmi,Oh,306,,,,,,,,
111091,John,Fair,240,,,,,,,,
111258,Robert,Hannah,212,,,,,,,,
110014,Kenneth,Hayden,217,,,,,,,,
114228,Earl,Farrell,235,,,,,,,,
114120,Robert,Beker,185,,,,,,,,
109310,Christopher,Garcia,233,,,,,,,,
110944,Carlton,Cook,229,,,,,,,,
109549,Quincy,Chandler,314,,,,,,,,
112586,Richard,Marquez,280,,,,,,,,
111884,Jeffrey,Griffin,273,,,,,,,,
110345,Samuel,Dzierwa,183,,,,,,,,
114079,Juan,Baena,215,,,,,,,,
110542,Calvin,Jones,217,,,,,,,,
109014,Robert,Stcyr,212,,,,,,,,
110026,Khalid,Elmi,296,,,,,,,,
110742,Curtis,Sargeant,222,,,,,,,,
112731,Vu,Snider,291,,,,,,,,
111501,Michael,Marye,207,,,,,,,,
112119,Eric,Shafer,216,,,,,,,,
111692,Ronald,Domijan,245,,,,,,,,
114103,William,Pardee,238,,,,,,,,
114319,Wilson,Hendrickson,225,,,,,,,,
109013,Reginald,Mayers,243,,,,,,,,
112384,David,Fontaine,289,,,,,,,,
111409,Robert,Wilson,255,,,,,,,,
114491,Jeffrey,Shuford,228,,,,,,,,
110230,Wayne,Taylor,280,,,,,,,,
109806,Su,Oo,239,,,,,,,,
109869,Steven,Lewis,284,,,,,,,,
111340,William,Calkins,244,,,,,,,,
111677,Marco,Hilton,213,,,,,,,,
109202,Michael,Taylor,283,,,,,,,,
113560,Bryan,Hammer,186,,,,,,,,
113065,Willie,Bethel,236,,,,,,,,
110477,Larry,Fisher,312,,,,,,,,
111332,Bryan,Tomblinson,239,,,,,,,,
111061,Theodore,Landry,243,,,,,,,,
109142,Gregory,Lanning,203,,,,,,,,
108470,Christopher,Baines,249,,,,,,,,
110363,Pankaj,Chen,297,,,,,,,,
111524,Freddy,Porter,200,,,,,,,,
113287,Christopher,Holt,289,,,,,,,,
110712,Nicholas,Kerrigan,280,,,,,,,,
111204,William,Walker,246,,,,,,,,
114567,Gary,Burke,211,,,,,,,,
111510,Stanley,Graham,234,,,,,,,,
113459,Willie,Stanley,206,,,,,,,,
112055,William,Allen,240,,,,,,,,
114439,Roberto,Najar,208,,,,,,,,
111060,Thomas,Smith,197,,,,,,,,
111064,Glen,Collar,186,,,,,,,,
110663,Glen,Nguyen,313,,,,,,,,
111511,Thomas,Williams,180,,,,,,,,
108734,Rusty,Collins,276,,,,,,,,
109534,Dennis,Payton,255,,,,,,,,
113583,William,Sturgeon,278,,,,,,,,
112300,Emmett,Holland,300,,,,,,,,
111807,Keith,York,277,,,,,,,,
114618,Craig,Boggess,242,,,,,,,,
113872,Michael,Wilson,288,,,,,,,,
113628,Gordon,Dukes,278,,,,,,,,
114633,Michael,Gordon,186,,,,,,,,
110714,Anthony,Hobbs,225,,,,,,,,
113605,Mark,Branch,248,,,,,,,,
113689,Andrew,Roberts,219,,,,,,,,
113756,Edward,Ray,288,,,,,,,,
110430,James,Booker,278,,,,,,,,
112918,James,Silvain,209,,,,,,,,
113559,Miguel,Gonzales,224,,,,,,,,
109796,Robert,Holden,215,,,,,,,,
114054,Norbert,Wright,291,,,,,,,,
112626,Sean,Brake,224,,,,,,,,
111917,Patrick,Connors,237,,,,,,,,
114652,Chao,Begun,196,,,,,,,,
112337,Hamid,Gupta,230,,,,,,,,
109608,John,Houck,209,,,,,,,,
110658,Todd,Kurtz,230,,,,,,,,
109868,Michael,Williams,195,,,,,,,,
110808,Robert,Nielsen,192,,,,,,,,
109524,Lee,Mcfall,193,,,,,,,,
111245,Robert,Howell,239,,,,,,,,
111951,Darwin,Tran,231,,,,,,,,
113679,Carlos,Martinez,286,,,,,,,,
111365,Henry,Farr,222,,,,,,,,
112699,Wei,Qureshi,232,,,,,,,,
109002,David,Oconnor,238,,,,,,,,
111390,Alexander,Jones,193,,,,,,,,
113653,Tyrone,Mcleod,283,,,,,,,,
114323,Gerald,Perkins,215,,,,,,,,
111871,Reginald,Burgess,222,,,,,,,,
113611,Salvador,Linares,229,,,,,,,,
114160,Andrew,Landry,206,,,,,,,,
111372,Nitin,Liem,193,,,,,,,,
112022,Christopher,Graves,197,,,,,,,,
114573,Son,Lee,242,,,,,,,,
109385,Jeffrey,Browning,227,,,,,,,,
111316,Shailesh,Jeong,293,,,,,,,,
111986,Victor,Starks,207,,,,,,,,
111503,Muhammad,Amin,227,,,,,,,,
108656,Harold,Kruel,226,,,,,,,,
111530,Jerry,Jones,240,,,,,,,,
111099,Joseph,Weihs,297,,,,,,,,
108613,Derek,Barnes,211,,,,,,,,
109059,Garth,Brown,241,,,,,,,,
110819,Franklin,Griffis,298,,,,,,,,
113497,Larry,Webster,249,,,,,,,,
111768,Robert,King,226,,,,,,,,
113405,Lincoln,Braggs,242,,,,,,,,
111954,John,Kent,283,,,,,,,,
114263,Gene,Smith,182,,,,,,,,
112813,Jesse,Coleman,237,,,,,,,,
111181,Rodger,Notarangelo,219,,,,,,,,
114167,Beate,Grade,196,,,,,,,,
110607,Willie,Rushing,199,,,,,,,,
114744,Benedict,Mckelvey,291,,,,,,,,
113610,Gordon,Gillespie,294,,,,,,,,
112898,Joseph,Ridgway,240,,,,,,,,
110121,Sang,Nam,252,,,,,,,,
114283,Carter,Oleary,189,,,,,,,,
111934,Guo,Valenzuela,241,,,,,,,,
114180,Anthony,Mantuano,191,,,,,,,,
114923,Brian,Chase,248,,,,,,,,
111970,Curtis,Patterson,247,,,,,,,,
114365,Darrick,Williams,214,,,,,,,,
114679,Tony,Campbell,170,,,,,,,,
111296,Jose,Silva,187,,,,,,,,
112812,James,Martin,188,,,,,,,,
112377,Fredrick,Salomon,205,,,,,,,,
110041,Gabriel,Guzman,313,,,,,,,,
111212,Scott,George,296,,,,,,,,
111295,Russell,Mckoy,234,,,,,,,,
109042,Jeff,Izzo,235,,,,,,,,
112426,Lawrence,Black,224,,,,,,,,
110865,Antonio,Meza,202,,,,,,,,
111459,Kevin,Carmichael,295,,,,,,,,
109688,Steven,Hummel,194,,,,,,,,
114311,Tom,Thelen,292,,,,,,,,
114275,Carlos,Franco,238,,,,,,,,
109834,Alonso,Solimine,249,,,,,,,,
111552,James,Miller,230,,,,,,,,
113702,John,Fitzgerald,277,,,,,,,,
109833,Michael,White,222,,,,,,,,
109987,John,Ballas,194,,,,,,,,
114686,Sean,Ogundare,283,,,,,,,,
109226,Marcus,Ha,220,,,,,,,,
114256,Samuel,Hannah,235,,,,,,,,
110886,Mark,Woodruff,222,,,,,,,,
112060,Thomas,Wertz,230,,,,,,,,
112531,David,Smith,277,,,,,,,,
112476,Carl,Black,211,,,,,,,,
114189,Jose,Roman,199,,,,,,,,
114693,Dexter,Murray,236,,,,,,,,
112734,Marvin,Hwang,281,,,,,,,,
109795,Jay,Nguyen,292,,,,,,,,
114672,Joseph,Miles,232,,,,,,,,
113900,Albert,Leiataua,297,,,,,,,,
110116,Douglas,Yoder,199,,,,,,,,
111644,Larry,Grinstead,210,,,,,,,,
108492,Larry,Mitchell,216,,,,,,,,
109199,Tomas,Morales,275,,,,,,,,
113547,Eric,Thomas,216,,,,,,,,
113393,Larry,Cefalo,288,,,,,,,,
113986,Philip,Lucas,216,,,,,,,,
110621,Stanley,Just,297,,,,,,,,
113950,Harvey,Beard,289,,,,,,,,
112778,David,Flores,189,,,,,,,,
114553,Daniel,Luo,288,,,,,,,,
113436,Donald,Reed,290,,,,,,,,
111010,Jack,Otis,282,,,,,,,,
112367,Kenneth,Byrum,197,,,,,,,,
113822,Chad,Ray,251,,,,,,,,
114484,Edgar,Banks,205,,,,,,,,
111192,Sami,Blackmon,292,,,,,,,,
112968,John,Miller,278,,,,,,,,
109254,Kevin,Butler,211,,,,,,,,
111711,Gary,Langley,209,,,,,,,,
111414,Adam,Mcbride,233,,,,,,,,
110771,Thomas,Chism,238,,,,,,,,
111759,Michael,Prince,191,,,,,,,,
112999,Ed,Fournier,292,,,,,,,,
112618,Mervin,Lee,309,,,,,,,,
114369,Frederic,Mckenzie,240,,,,,,,,
111748,Anthony,Baber,232,,,,,,,,
112653,Joseph,Burcham,287,,,,,,,,
113994,James,Benson,185,,,,,,,,
114897,Yu,Park,190,,,,,,,,
114467,Neelam,Harriman,217,,,,,,,,
113911,Lawrence,Kelly,214,,,,,,,,
112512,Ankur,Nakamoto,289,,,,,,,,
113691,Raymond,Bailey,188,,,,,,,,
113047,Daniel,Orosco,221,,,,,,,,
110534,Darren,Amaechi,207,,,,,,,,
110584,Hector,Mendez,204,,,,,,,,
111773,Joe,Garrett,206,,,,,,,,
114869,David,White,232,,,,,,,,
111329,Jeffrey,Mcnamara,175,,,,,,,,
108901,Jonathan,Jackson,240,,,,,,,,
109774,James,Penka,214,,,,,,,,
110727,Scott,Sabol,216,,,,,,,,
112656,Anthony,Nash,284,,,,,,,,
114786,David,Aikman,285,,,,,,,,
109699,Alberto,Flores,293,,,,,,,,
112957,Gary,Todd,255,,,,,,,,
109818,Winston,Bookout,225,,,,,,,,
108951,Michael,Martin,239,,,,,,,,
113923,Norman,Peterson,194,,,,,,,,
110362,Joel,Lyons,316,,,,,,,,
112471,Troy,Taylor,306,,,,,,,,
112567,James,Mccaslin,286,,,,,,,,
111948,Lance,Epps,225,,,,,,,,
113518,Bruce,Smith,253,,,,,,,,
109654,Keith,Dunn,205,,,,,,,,
112339,King,Sindhu,239,,,,,,,,
112747,James,Reiss,225,,,,,,,,
114499,Robert,Clark,227,,,,,,,,
112761,Harry,Haji,217,,,,,,,,
110659,Erik,Hands,292,,,,,,,,
110568,Gerald,Clark,189,,,,,,,,
113599,Brian,Whitt,232,,,,,,,,
114224,Nathaniel,Francois,278,,,,,,,,
109535,Umesh,Lay,190,,,,,,,,
111742,Rodney,Anton,288,,,,,,,,
111798,Geronimo,Ortiz,286,,,,,,,,
108718,Cody,Mckean,233,,,,,,,,
111655,Joseph,Gorski,313,,,,,,,,
114425,Terrence,Caccavale,255,,,,,,,,
110823,Michael,Neubauer,227,,,,,,,,
113267,Wendell,Kemp,234,,,,,,,,
109697,Robert,Acevedo,291,,,,,,,,
109596,Harvey,Burns,284,,,,,,,,
110880,Derek,Miraflor,286,,,,,,,,
110665,Samuel,Jackson,236,,,,,,,,
111516,Kevin,Spencer,283,,,,,,,,
114826,Steven,Pelt,279,,,,,,,,
112078,Joseph,Hopper,233,,,,,,,,
111299,Curtis,Donaldson,286,,,,,,,,
110348,Ryan,Horne,310,,,,,,,,
111189,Eddie,Justice,295,,,,,,,,
113452,James,Anderson,244,,,,,,,,
109180,Paul,Ciarlante,286,,,,,,,,
114846,Robert,Tuttle,238,,,,,,,,
110340,Jared,Dumas,226,,,,,,,,
111335,Douglas,Haggerty,194,,,,,,,,
113153,Michael,Hunter,235,,,,,,,,
113651,Todd,Weaver,281,,,,,,,,
109205,Donald,Williams,287,,,,,,,,
114330,Wally,Jester,230,,,,,,,,
110784,Eric,Pettway,283,,,,,,,,
108608,Shawn,Duong,228,,,,,,,,
113390,Alex,Davison,192,,,,,,,,
112111,Hugo,Dalton,281,,,,,,,,
109958,Christopher,Harris,253,,,,,,,,
113291,Steven,Rule,233,,,,,,,,
112486,Jose,Ornelas,227,,,,,,,,
114921,David,Rodriguez,196,,,,,,,,
111418,Glen,Williams,222,,,,,,,,
111808,Eric,Clark,242,,,,,,,,
110254,Cedric,Lovell,197,,,,,,,,
112197,John,Vong,297,,,,,,,,
109025,Michael,Mash,197,,,,,,,,
114405,Mark,Mccuistion,271,,,,,,,,
114611,William,Hyde,178,,,,,,,,
109412,Sheldon,Conner,199,,,,,,,,
110459,Christian,Adams,288,,,,,,,,
112326,Wilfred,Smith,240,,,,,,,,
